hsa-mir-1238-5p,lung neoplasms
hsa-mir-302a-5p,colorectal carcinoma
hsa-mir-139-5p,oral neoplasms
hsa-mir-126-5p,"squamous cell carcinoma, esophageal"
hsa-mir-182-5p,"carcinoma, cervical"
hsa-mir-1297,"carcinoma, hepatocellular"
hsa-mir-10b-5p,"carcinoma, gastric"
hsa-mir-325,"carcinoma, hepatocellular"
hsa-mir-15b-5p,japanese encephalitis virus infection
hsa-mir-26b-5p,"carcinoma, ovarian"
hsa-mir-539-5p,thyroid neoplasms
hsa-mir-29c-5p,alzheimer disease
hsa-mir-335-5p,gastrointestinal stromal tumor
hsa-mir-34a-5p,gastrointestinal stromal tumor
hsa-mir-149-5p,ovarian neoplasms
hsa-mir-198,neoplasms [unspecific]
hsa-mir-320a-5p,"leukemia, myeloid, chronic"
hsa-mir-135a-5p,lung neoplasms
hsa-mir-126-5p,"carcinoma, thyroid"
hsa-mir-29b-2-5p,glioblastoma
hsa-mir-224-5p,"squamous cell carcinoma, esophageal"
hsa-mir-587,colorectal carcinoma
hsa-mir-638,"carcinoma, gastric"
hsa-mir-144-5p,glioblastoma
hsa-mir-24-3p,bladder neoplasms
hsa-let-7a-5p,allergic asthma
hsa-mir-106a-5p,allergic asthma
hsa-mir-124-5p,allergic asthma
hsa-mir-126-5p,allergic asthma
hsa-mir-142-5p,allergic asthma
hsa-mir-145-5p,allergic asthma
hsa-mir-150-5p,allergic asthma
hsa-mir-221-5p,allergic asthma
hsa-mir-223-5p,allergic asthma
hsa-mir-375-5p,allergic asthma
hsa-mir-452-5p,allergic asthma
hsa-mir-615-5p,allergic asthma
hsa-mir-130a-5p,liver fibrosis
hsa-mir-27b-5p,liver fibrosis
hsa-mir-378a-5p,breast neoplasms
hsa-mir-145-5p,intrahepatic cholangiocarcinoma
hsa-mir-512-5p,"squamous cell carcinoma, head and neck"
hsa-mir-512-5p,alzheimer disease
hsa-mir-99b-5p,colorectal carcinoma
hsa-mir-744-5p,inflammation
hsa-mir-338-5p,"carcinoma, nasopharyngeal"
hsa-mir-7-5p,"carcinoma, gastric"
hsa-mir-106a-5p,cardiovascular diseases [unspecific]
hsa-mir-106b-5p,cardiovascular diseases [unspecific]
hsa-mir-2861,cardiovascular diseases [unspecific]
hsa-mir-3960,cardiovascular diseases [unspecific]
hsa-mir-138-5p,"squamous cell carcinoma, cerevial"
hsa-mir-503-5p,microvascular disease
hsa-mir-126-5p,"leukemia, promyelocytic, acute"
hsa-mir-761,"carcinoma, lung, non-small-cell"
hsa-mir-205-5p,"carcinoma, laryngeal"
hsa-mir-185-5p,congenital microtia
hsa-mir-200c-5p,congenital microtia
hsa-mir-411-5p,rhabdomyosarcoma
hsa-let-7b-5p,ischemia-reperfusion injury
hsa-mir-137-5p,osteosarcoma
hsa-mir-195-5p,"colitis, ulcerative"
hsa-mir-26a-5p,"lymphoma, t-cell"
hsa-mir-23a-5p,"carcinoma, nasopharyngeal"
hsa-mir-99b-5p,"squamous cell carcinoma, oral"
hsa-mir-340-5p,"carcinoma, esophageal"
hsa-mir-494-5p,chondrosarcoma
hsa-mir-940,gastric neoplasms
hsa-mir-542-5p,"carcinoma, esophageal"
hsa-mir-155-5p,tuberculosis
hsa-mir-1908-5p,osteosarcoma
hsa-mir-372-5p,"carcinoma, renal cell"
hsa-mir-1207-5p,"carcinoma, lung, non-small-cell"
hsa-mir-1228-5p,"carcinoma, lung, non-small-cell"
hsa-mir-939-5p,"carcinoma, lung, non-small-cell"
hsa-mir-200a-5p,"squamous cell carcinoma, esophageal"
hsa-mir-16-5p,osteoarthritis
hsa-mir-128-3p,colorectal carcinoma
hsa-mir-675-5p,breast neoplasms
hsa-mir-326,gastric neoplasms
hsa-mir-141-5p,ischemic heart disease
hsa-mir-519c-5p,colorectal carcinoma
hsa-mir-32-5p,neoplasms [unspecific]
hsa-mir-590-5p,neoplasms [unspecific]
hsa-mir-133b,ovarian neoplasms
hsa-mir-205-5p,"carcinoma, adrenocortical"
hsa-mir-222-5p,alzheimer disease
hsa-mir-34c-5p,alzheimer disease
hsa-mir-584-5p,"carcinoma, thyroid"
hsa-mir-96-5p,"carcinoma, renal cell"
hsa-mir-130a-5p,chronic inflammation
hsa-mir-142-5p,chronic inflammation
hsa-mir-137-5p,astrocytoma
hsa-mir-139-5p,glioblastoma
hsa-mir-19b-3p,"carcinoma, hepatocellular"
hsa-mir-29c-5p,uterine leiomyoma
hsa-mir-128-3p,gastric neoplasms
hsa-mir-320a-5p,"carcinoma, cervical"
hsa-mir-378g,neoplasms [unspecific]
hsa-mir-1271-5p,ovarian neoplasms
hsa-mir-342-5p,lung neoplasms
hsa-mir-506-5p,colorectal carcinoma
hsa-mir-542-5p,osteosarcoma
hsa-mir-652-5p,pancreatic neoplasms
hsa-mir-616-5p,"carcinoma, hepatocellular"
hsa-mir-221-5p,choriocarcinoma
hsa-mir-449a,glioma
hsa-mir-154-5p,"carcinoma, hepatocellular"
hsa-mir-7-5p,"carcinoma, breast, triple negative"
hsa-mir-30a-5p,enterovirus infection
hsa-mir-182-5p,hepatitis c virus infection
hsa-mir-346,"carcinoma, cervical"
hsa-mir-197-5p,prostate neoplasms
hsa-mir-340-5p,"squamous cell carcinoma, oral"
hsa-mir-33a-5p,"carcinoma, cervical"
hsa-mir-506-5p,liver neoplasms
hsa-mir-150-5p,inflammation
hsa-mir-30a-5p,preeclampsia
hsa-mir-590-5p,glioblastoma
hsa-mir-197-5p,enterovirus infection
hsa-mir-3151-5p,malignant neoplasms [unspecific]
hsa-mir-661,glioma
hsa-mir-196b-5p,"carcinoma, lung, non-small-cell"
hsa-mir-762,breast neoplasms
hsa-mir-302c-5p,influenza
hsa-mir-181c-5p,neoplasms [unspecific]
hsa-mir-4458,"carcinoma, colon"
hsa-mir-631,prostate neoplasms
hsa-mir-181b-5p,"carcinoma, lung, non-small-cell"
hsa-mir-181b-5p,acute lung injury
hsa-mir-143-5p,"squamous cell carcinoma, oral"
hsa-mir-34a-5p,"squamous cell carcinoma, oral"
hsa-mir-151a-5p,asthenozoospermia
hsa-mir-212-5p,post-traumatic stress disorder
hsa-mir-3130-5p,post-traumatic stress disorder
hsa-mir-153-3p,neuroblastoma
hsa-mir-205-5p,neuroblastoma
hsa-mir-1908-5p,renal fibrosis
hsa-mir-30b-5p,osteoarthritis
hsa-mir-376a-5p,neoplasms [unspecific]
hsa-mir-106a-5p,"squamous cell carcinoma, head and neck"
hsa-mir-125b-5p,"squamous cell carcinoma, head and neck"
hsa-mir-15b-5p,"squamous cell carcinoma, head and neck"
hsa-mir-20b-5p,"squamous cell carcinoma, head and neck"
hsa-mir-548b-5p,"squamous cell carcinoma, head and neck"
hsa-mir-582-5p,"squamous cell carcinoma, head and neck"
hsa-mir-320a-5p,diabetic retinopathy
hsa-mir-218-5p,iron metabolism disease
hsa-mir-1275,lymphoma
hsa-mir-4736,lymphoma
hsa-mir-4739,lymphoma
hsa-mir-504-5p,lymphoma
hsa-mir-664b-5p,lymphoma
hsa-mir-106b-5p,liver transplant rejection
hsa-mir-18b-5p,liver transplant rejection
hsa-mir-340-5p,liver transplant rejection
hsa-mir-205-5p,osteosarcoma
hsa-mir-363-5p,gastric neoplasms
hsa-mir-135b-5p,"carcinoma, breast, triple negative"
hsa-mir-150-5p,"carcinoma, cervical"
hsa-mir-92a-3p,intracranial aneurysm
hsa-mir-331-5p,colorectal carcinoma
hsa-mir-129-5p,breast neoplasms
hsa-mir-592,"carcinoma, hepatocellular"
hsa-mir-140-5p,lung neoplasms
hsa-mir-25-5p,retinoblastoma
hsa-mir-373-5p,retinoblastoma
hsa-mir-31-5p,"carcinoma, thyroid, papillary"
hsa-mir-935,"carcinoma, gastric, signet ring cell"
hsa-mir-193a-5p,"carcinoma, esophageal"
hsa-mir-4480,macular degeneration
hsa-mir-328-5p,"carcinoma, esophageal"
hsa-mir-367-5p,"squamous cell carcinoma, esophageal"
hsa-mir-205-5p,"aortic aneurysm, abdominal"
hsa-mir-96-5p,cardiomegaly
hsa-mir-148a-5p,lupus nephritis
hsa-mir-133a-5p,dengue virus infection
hsa-mir-33a-5p,japanese encephalitis virus infection
hsa-mir-187-5p,colorectal carcinoma
hsa-mir-142-5p,fever
hsa-mir-143-5p,fever
hsa-mir-26b-5p,"carcinoma, lung, non-small-cell"
hsa-mir-505-5p,"carcinoma, endometrial"
hsa-mir-15a-5p,myasthenia gravis
hsa-mir-182-5p,"adenocarcinoma, endometrial"
hsa-mir-873-5p,ovarian neoplasms
hsa-mir-320a-5p,ischemia-reperfusion injury
hsa-mir-1-3p,"carcinoma, nasopharyngeal"
hsa-mir-504-5p,glioma
hsa-mir-26a-5p,osteoarthritis
hsa-mir-133b,glioblastoma
hsa-mir-193b-5p,glioblastoma
hsa-mir-30b-5p,glioblastoma
hsa-mir-506-5p,glioblastoma
hsa-mir-518b,glioblastoma
hsa-mir-520f-5p,glioblastoma
hsa-mir-92a-3p,"carcinoma, rectal"
hsa-mir-124-5p,viral infectious disease
hsa-mir-142-5p,viral infectious disease
hsa-mir-486-5p,ovarian neoplasms
hsa-mir-503-5p,nephrotic syndrome
hsa-mir-195-5p,"squamous cell carcinoma, tongue"
hsa-mir-29b-3p,"squamous cell carcinoma, tongue"
hsa-mir-34a-5p,"squamous cell carcinoma, tongue"
hsa-mir-199b-5p,atrial fibrillation
hsa-mir-377-5p,atrial fibrillation
hsa-mir-9-5p,diabetic cardiomyopathies
hsa-mir-193a-5p,osteosarcoma
hsa-mir-21-5p,granular corneal dystrophy
hsa-mir-1227-5p,diabetic nephropathy
hsa-mir-1234-3p,diabetic nephropathy
hsa-mir-1915-5p,diabetic nephropathy
hsa-mir-2861,diabetic nephropathy
hsa-mir-30d-5p,diabetic nephropathy
hsa-mir-30e-5p,diabetic nephropathy
hsa-mir-320c,diabetic nephropathy
hsa-mir-371b-5p,diabetic nephropathy
hsa-mir-4270,diabetic nephropathy
hsa-mir-4739,diabetic nephropathy
hsa-mir-4778-5p,diabetic nephropathy
hsa-mir-572,diabetic nephropathy
hsa-mir-6068,diabetic nephropathy
hsa-mir-6126,diabetic nephropathy
hsa-mir-6133,diabetic nephropathy
hsa-mir-638,diabetic nephropathy
hsa-mir-16-5p,atherosclerosis
hsa-mir-19b-3p,japanese encephalitis virus infection
hsa-mir-34a-5p,complex regional pain syndrome
hsa-mir-1271-5p,pancreatic neoplasms
hsa-mir-34a-5p,sickle cell anemia
hsa-mir-126-5p,leishmaniasis
hsa-mir-21-5p,oral submucous fibrosis
hsa-mir-133b,liver neoplasms
hsa-mir-33a-5p,alcoholic hepatitis
hsa-mir-183-5p,choriocarcinoma
hsa-mir-130b-5p,lung fibrosis
hsa-mir-3162-5p,asthma
hsa-mir-138-5p,"leukemia, myeloid, chronic"
hsa-mir-198,osteosarcoma
hsa-mir-31-5p,sepsis
hsa-mir-26a-5p,"carcinoma, renal cell"
hsa-mir-221-5p,essential thrombocythemia
hsa-let-7a-5p,hirschsprung disease
hsa-mir-24-3p,hirschsprung disease
hsa-mir-409-5p,osteosarcoma
hsa-mir-200a-5p,pterygium
hsa-mir-138-5p,cerebral ischemia
hsa-mir-26b-5p,psoriasis
hsa-mir-495-5p,prostate neoplasms
hsa-mir-181a-5p,breast neoplasms
hsa-mir-140-5p,"squamous cell carcinoma, laryngeal or hypopharyngeal"
hsa-mir-130a-5p,cervical neoplasms
hsa-mir-143-5p,atopic dermatitis
hsa-mir-181b-5p,osteosarcoma
hsa-mir-205-5p,gastric neoplasms
hsa-mir-30c-5p,malignant neoplasms [unspecific]
hsa-mir-4701-5p,"leukemia, myeloid, chronic"
hsa-mir-124-5p,astrocytoma
hsa-mir-3188,"carcinoma, nasopharyngeal"
hsa-mir-200a-5p,diabetes mellitus
hsa-mir-29b-3p,thyroid neoplasms
hsa-mir-200a-5p,"carcinoma, gastric"
hsa-mir-138-5p,breast neoplasms
hsa-mir-135b-5p,myxoid liposarcoma
hsa-mir-21-5p,"carcinoma, basal cell"
hsa-mir-143-5p,cervical neoplasms
hsa-mir-577,"fatty liver, non-alcoholic"
hsa-mir-105-5p,heart failure
hsa-mir-105-5p,hypertension
hsa-mir-23a-5p,"leukemia, myeloid, acute"
hsa-mir-4271,parkinson disease
hsa-mir-135b-5p,"carcinoma, endometrial"
hsa-mir-143-5p,"muscular dystrophy, duchenne"
hsa-mir-206,pancreatic neoplasms
hsa-mir-183-5p,neuroblastoma
hsa-mir-374a-5p,"carcinoma, nasopharyngeal"
hsa-mir-29c-5p,prostate neoplasms
hsa-let-7b-5p,hypertension
hsa-mir-381-5p,tuberculosis
hsa-mir-183-5p,leukemia
hsa-mir-134-5p,liver fibrosis
hsa-mir-511-5p,alzheimer disease
hsa-mir-330-5p,"leukemia, myeloid, acute"
hsa-mir-21-5p,anaplastic astrocytoma
hsa-mir-25-5p,anaplastic astrocytoma
hsa-mir-144-5p,neurodegenerative diseases [unspecific]
hsa-mir-26a-5p,preeclampsia
hsa-mir-145-5p,human papilloma virus infection
hsa-mir-99a-5p,atherosclerosis
hsa-mir-133a-5p,diabetes mellitus
hsa-mir-26a-5p,retinoblastoma
hsa-mir-20b-5p,diabetic retinopathy
hsa-mir-29a-5p,focal segmental glomerulosclerosis
hsa-mir-23b-5p,"diabetes mellitus, type 2"
hsa-mir-590-5p,"diabetes mellitus, type 2"
hsa-mir-98-5p,"diabetes mellitus, type 2"
hsa-mir-6734-5p,"carcinoma, colon"
hsa-mir-199a-5p,osteoarthritis
hsa-mir-125a-5p,retinal degeneration
hsa-mir-23a-5p,"carcinoma, ovarian"
hsa-mir-1283,vascular injuries
hsa-mir-22-5p,coronary artery disease
hsa-mir-154-5p,"cardiomyopathy, ischemic"
hsa-mir-384,"carcinoma, hepatocellular"
hsa-mir-100-5p,iga nephropathy
hsa-mir-877-5p,iga nephropathy
hsa-mir-187-5p,"carcinoma, hepatocellular"
hsa-mir-613,alzheimer disease
hsa-mir-29a-5p,"carcinoma, colon"
hsa-mir-297,"adenocarcinoma, lung"
hsa-mir-33b-5p,"carcinoma, lung"
hsa-mir-138-5p,"carcinoma, prostate"
hsa-mir-26a-5p,"carcinoma, prostate"
hsa-mir-106a-5p,"cardiomyopathy, hypertrophic"
hsa-mir-127-5p,"carcinoma, ovarian"
hsa-mir-588,"squamous cell carcinoma, lung"
hsa-mir-181d-5p,"squamous cell carcinoma, esophageal"
hsa-mir-411-5p,"carcinoma, breast"
hsa-mir-19b-3p,"carcinoma, gastric"
hsa-mir-15a-5p,human papilloma virus infection
hsa-mir-23b-5p,"squamous cell carcinoma, oral"
hsa-mir-27b-5p,"squamous cell carcinoma, oral"
hsa-mir-328-5p,inflammation
hsa-mir-491-5p,hypercholesterolaemia
hsa-mir-19a-5p,"squamous cell carcinoma, oral"
hsa-mir-19b-3p,"squamous cell carcinoma, oral"
hsa-mir-421,"carcinoma, breast"
hsa-mir-7-5p,intervertebral disc degeneration
hsa-mir-98-5p,osteoarthritis
hsa-mir-31-5p,"carcinoma, breast, triple negative"
hsa-mir-15a-5p,"carcinoma, breast"
hsa-mir-141-5p,"carcinoma, breast"
hsa-mir-146b-5p,"carcinoma, breast"
hsa-mir-15a-5p,myeloma
hsa-mir-16-5p,myeloma
hsa-mir-3666,"carcinoma, lung, non-small-cell"
hsa-mir-181a-5p,osteosarcoma
hsa-mir-23a-5p,"carcinoma, endometrioid endometrial"
hsa-mir-9-5p,knee osteoarthritis
hsa-mir-139-5p,leukemia
hsa-mir-15a-5p,endometriosis
hsa-mir-135a-5p,"carcinoma, hepatocellular"
hsa-mir-34a-5p,influenza
hsa-mir-34a-5p,"carcinoma, oral"
hsa-mir-542-5p,"carcinoma, oral"
hsa-mir-1271-5p,"diabetes mellitus, type 2"
hsa-mir-223-5p,"carcinoma, breast, triple negative"
hsa-mir-346,preeclampsia
hsa-mir-582-5p,preeclampsia
hsa-mir-126-5p,"carcinoma, gastric"
hsa-mir-224-5p,"carcinoma, cervical"
hsa-mir-4262,"carcinoma, breast"
hsa-mir-7-5p,"carcinoma, thyroid, papillary"
hsa-mir-330-5p,"carcinoma, colon"
hsa-mir-218-5p,"squamous cell carcinoma, lung"
hsa-let-7g-5p,glioblastoma
hsa-mir-187-5p,"carcinoma, lung"
hsa-mir-377-5p,"carcinoma, pancreatic"
hsa-mir-181b-5p,psoriasis
hsa-mir-361-5p,"carcinoma, hepatocellular"
hsa-mir-1304-5p,"carcinoma, lung, non-small-cell"
hsa-mir-141-5p,"carcinoma, esophageal"
hsa-mir-127-5p,"squamous cell carcinoma, esophageal"
hsa-mir-138-5p,pulmonary hypertension
hsa-mir-25-5p,pulmonary hypertension
hsa-mir-185-5p,"carcinoma, breast"
hsa-mir-30a-5p,"carcinoma, nasopharyngeal"
hsa-mir-124-5p,melanoma
hsa-mir-92b-5p,"squamous cell carcinoma, esophageal"
hsa-mir-199a-5p,liver cirrhosis
hsa-mir-224-5p,"carcinoma, ovarian"
hsa-mir-370-5p,hepatitis b virus infection
hsa-mir-200c-5p,"carcinoma, lung"
hsa-mir-24-3p,"squamous cell carcinoma, lung"
hsa-mir-101-5p,"leukemia, lymphoblastic, acute, t-cell"
hsa-mir-16-5p,"carcinoma, gastric"
hsa-mir-192-5p,osteosarcoma
hsa-mir-490-5p,"carcinoma, lung"
hsa-mir-204-5p,"carcinoma, prostate"
hsa-mir-483-5p,cervical neoplasms
hsa-mir-939-5p,"carcinoma, breast"
hsa-mir-1207-5p,"carcinoma, prostate"
hsa-mir-9-5p,"carcinoma, laryngeal"
hsa-mir-935,"carcinoma, hepatocellular"
hsa-mir-509-5p,"carcinoma, gastric"
hsa-mir-1298-5p,lung neoplasms
hsa-mir-182-5p,"squamous cell carcinoma, tongue"
hsa-mir-491-5p,osteosarcoma
hsa-mir-296-5p,"carcinoma, hepatocellular"
hsa-mir-216b-5p,"carcinoma, breast"
hsa-mir-326,osteosarcoma
hsa-mir-133a-5p,"carcinoma, laryngeal"
hsa-mir-139-5p,epilepsy
hsa-mir-105-5p,glioma
hsa-mir-149-5p,"diabetes mellitus, type 1"
hsa-mir-23a-5p,"diabetes mellitus, type 1"
hsa-mir-23b-5p,"diabetes mellitus, type 1"
hsa-mir-183-5p,"leukemia, myeloid, acute, pediatric"
hsa-mir-585-5p,"carcinoma, lung, non-small-cell"
hsa-mir-551b-5p,"carcinoma, ovarian"
hsa-mir-1297,"carcinoma, prostate"
hsa-mir-16-5p,recurrent spontaneous abortion
hsa-mir-382-5p,"carcinoma, prostate"
hsa-mir-455-5p,"carcinoma, hepatocellular"
hsa-mir-132-5p,"squamous cell carcinoma, laryngeal or hypopharyngeal"
hsa-mir-9-5p,cardiac fibrosis
hsa-mir-9-5p,"fatty liver, non-alcoholic"
hsa-mir-10b-5p,osteosarcoma
hsa-mir-29c-5p,idiopathic pulmonary fibrosis
hsa-mir-33a-5p,"carcinoma, gallbladder"
hsa-mir-16-5p,chronic inflammatory pain
hsa-mir-125b-5p,diabetic nephropathy
hsa-mir-19a-5p,"carcinoma, renal cell, clear-cell"
hsa-mir-4262,cutaneous melanoma
hsa-mir-574-5p,"carcinoma, prostate"
hsa-mir-300,"carcinoma, colon"
hsa-mir-148a-5p,"carcinoma, thyroid"
hsa-mir-34b-5p,spinal cord injuries
hsa-mir-34c-5p,spinal cord injuries
hsa-mir-379-5p,osteosarcoma
hsa-mir-637,pulmonary hypertension
hsa-mir-133a-5p,osteosarcoma
hsa-mir-106b-5p,"carcinoma, lung"
hsa-mir-25-5p,"carcinoma, lung"
hsa-mir-93-5p,"carcinoma, lung"
hsa-mir-145-5p,polycystic ovarian syndrome
hsa-mir-133b,"carcinoma, ovarian"
hsa-mir-181a-5p,acute lung injury
hsa-mir-20a-5p,tuberculosis
hsa-mir-92a-3p,"lymphoma, large b-cell"
hsa-mir-222-5p,ovarian neoplasms
hsa-let-7f-5p,cerebral ischemia
hsa-mir-199a-5p,"carcinoma, bladder"
hsa-mir-542-5p,"carcinoma, hepatocellular"
hsa-mir-10a-5p,"lymphoma, large b-cell, diffuse"
hsa-mir-3117-5p,"carcinoma, hepatocellular"
hsa-mir-639,"carcinoma, thyroid"
hsa-mir-503-5p,atherosclerosis
hsa-mir-20b-5p,"carcinoma, breast"
hsa-mir-129-5p,"carcinoma, breast"
hsa-mir-22-5p,astrocytoma
hsa-mir-125a-5p,inflammation
hsa-mir-34a-5p,"carcinoma, lung"
hsa-mir-34a-5p,cataract
hsa-mir-383-5p,"carcinoma, lung"
hsa-mir-187-5p,"carcinoma, gastric"
hsa-mir-377-5p,"carcinoma, lung, non-small-cell"
hsa-mir-373-5p,"lymphoma, t-cell"
hsa-mir-200b-5p,"carcinoma, pancreatic"
hsa-mir-362-5p,"carcinoma, cervical"
hsa-mir-3619-5p,"carcinoma, prostate"
hsa-mir-148a-5p,"carcinoma, renal cell"
hsa-mir-429,"carcinoma, cervical"
hsa-mir-421,"carcinoma, cervical"
hsa-mir-202-5p,"adenocarcinoma, lung"
hsa-mir-136-5p,"carcinoma, ovarian"
hsa-mir-24-3p,colon neoplasms
hsa-let-7g-5p,pulmonary hypertension
hsa-mir-22-5p,"leukemia, myeloid, chronic"
hsa-mir-98-5p,"carcinoma, hepatocellular"
hsa-mir-383-5p,"carcinoma, prostate"
hsa-mir-509-5p,"carcinoma, lung, non-small-cell"
hsa-mir-15b-5p,glioblastoma
hsa-mir-138-5p,cervical neoplasms
hsa-mir-31-5p,colitis
hsa-mir-145-5p,asthma
hsa-mir-206,bladder neoplasms
hsa-mir-491-5p,glioma
hsa-mir-185-5p,"carcinoma, lung, non-small-cell"
hsa-mir-146a-5p,vascular disease [unspecific]
hsa-mir-346,"carcinoma, breast"
hsa-mir-181a-5p,keloid
hsa-mir-15a-5p,osteoarthritis
hsa-mir-33a-5p,"carcinoma, prostate"
hsa-mir-145-5p,osteoarthritis
hsa-mir-211-5p,"carcinoma, cervical"
hsa-mir-483-5p,kawasaki syndrome
hsa-mir-205-5p,cervical neoplasms
hsa-mir-125b-5p,preeclampsia
hsa-mir-23a-5p,rheumatoid arthritis
hsa-mir-194-5p,"carcinoma, prostate"
hsa-mir-320a-5p,polycystic ovarian syndrome
hsa-mir-451a,cardiomyopathy
hsa-mir-124-5p,inflammatory bowel diseases
hsa-mir-138-5p,"carcinoma, bladder"
hsa-mir-200b-5p,inflammatory bowel diseases
hsa-mir-200a-5p,"carcinoma, colon"
hsa-mir-130a-5p,"carcinoma, prostate"
hsa-mir-497-5p,heart failure
hsa-mir-520b-5p,"carcinoma, gastric"
hsa-mir-520e-5p,"carcinoma, gastric"
hsa-mir-143-5p,"carcinoma, cervical"
hsa-mir-204-5p,osteoarthritis
hsa-mir-487b-5p,colorectal carcinoma
hsa-mir-1290,"leukemia, lymphoblastic, acute"
hsa-mir-302a-5p,glioma
hsa-mir-631,multiple myeloma
hsa-mir-26a-5p,"adenocarcinoma, lung"
hsa-mir-223-5p,testicular germ cell tumor
hsa-mir-367-5p,"carcinoma, lung, non-small-cell"
hsa-mir-24-3p,"carcinoma, bladder"
hsa-mir-221-5p,neuroblastoma
hsa-mir-592,"carcinoma, lung, non-small-cell"
hsa-mir-382-5p,"carcinoma, lung, non-small-cell"
hsa-mir-320a-5p,"carcinoma, gastric"
hsa-mir-4496,"carcinoma, gastric"
hsa-mir-3941,"adenocarcinoma, lung"
hsa-mir-381-5p,"carcinoma, breast"
hsa-mir-129-5p,"carcinoma, gastric"
hsa-mir-590-5p,"adenocarcinoma, lung"
hsa-mir-149-5p,"leukemia, myeloid, acute"
hsa-mir-98-5p,"carcinoma, colon"
hsa-mir-33b-5p,"carcinoma, hepatocellular"
hsa-mir-19b-3p,antiphospholipid syndrome
hsa-mir-200b-5p,"carcinoma, prostate"
hsa-mir-216a-5p,"carcinoma, pancreatic"
hsa-mir-137-5p,"carcinoma, colon"
hsa-mir-603,"carcinoma, breast, triple negative"
hsa-mir-10b-5p,ankylosing spondylitis
hsa-mir-194-5p,psoriasis
hsa-mir-130b-5p,"carcinoma, bladder"
hsa-mir-486-5p,leukemia
hsa-mir-181a-5p,"carcinoma, gastric"
hsa-mir-134-5p,"carcinoma, ovarian"
hsa-mir-330-5p,"carcinoma, hepatocellular"
hsa-mir-138-5p,"carcinoma, pancreatic"
hsa-mir-761,"carcinoma, breast, triple negative"
hsa-let-7a-5p,heart failure
hsa-mir-107,acute kidney failure
hsa-mir-202-5p,"scleroderma, systemic"
hsa-mir-495-5p,"carcinoma, bladder"
hsa-mir-138-5p,"carcinoma, nasopharyngeal"
hsa-mir-15a-5p,intervertebral disc degeneration
hsa-mir-940,"carcinoma, ovarian"
hsa-mir-424-5p,"carcinoma, cervical"
hsa-mir-125b-5p,inflammatory bowel diseases
hsa-mir-23b-5p,chondrosarcoma
hsa-mir-130a-5p,psoriasis
hsa-mir-1307-5p,"carcinoma, ovarian"
hsa-mir-449b-5p,liver neoplasms
hsa-mir-195-5p,"carcinoma, renal cell, clear-cell"
hsa-mir-92a-3p,human immunodeficiency virus infection
hsa-mir-194-5p,glioma
hsa-mir-9-5p,liver cirrhosis
hsa-mir-1296-5p,"carcinoma, gastric"
hsa-mir-15a-5p,"leukemia, lymphoblastic, acute, b-cell"
hsa-mir-181a-5p,"leukemia, myelogenous, chronic, bcr-abl positive"
hsa-mir-543,osteosarcoma
hsa-mir-143-5p,"carcinoma, prostate"
hsa-mir-214-5p,bone disease [unspecific]
hsa-mir-144-5p,"carcinoma, gastric"
hsa-mir-520c-5p,"carcinoma, breast"
hsa-mir-939-5p,coronary artery disease
hsa-mir-141-5p,"carcinoma, gastric"
hsa-mir-379-5p,"carcinoma, lung, non-small-cell"
hsa-mir-590-5p,"carcinoma, breast"
hsa-mir-1307-5p,"carcinoma, prostate"
hsa-mir-125b-5p,"carcinoma, thyroid, anaplastic"
hsa-mir-182-5p,"carcinoma, thyroid, medullary"
hsa-mir-187-5p,"carcinoma, cervical"
hsa-mir-92a-3p,alzheimer disease
hsa-mir-650,rheumatoid arthritis
hsa-mir-18a-5p,lung fibrosis
hsa-mir-214-5p,"carcinoma, cervical"
hsa-mir-101-5p,"carcinoma, renal cell, clear-cell"
hsa-mir-155-5p,"carcinoma, pancreatic"
hsa-mir-138-5p,leukemia
hsa-mir-1271-5p,"carcinoma, prostate"
hsa-mir-34a-5p,"leukemia, myeloid, chronic"
hsa-mir-495-5p,"carcinoma, gastric"
hsa-mir-15b-5p,"squamous cell carcinoma, skin or unspecific"
hsa-mir-212-5p,"carcinoma, cervical"
hsa-mir-599,"carcinoma, lung, non-small-cell"
hsa-mir-224-5p,"carcinoma, gastric"
hsa-mir-361-5p,glioma
hsa-mir-30d-5p,"squamous cell carcinoma, esophageal"
hsa-mir-922,"carcinoma, hepatocellular"
hsa-mir-520c-5p,glioma
hsa-mir-93-5p,bone disease [unspecific]
hsa-mir-28-5p,"lymphoma, hodgkin"
hsa-mir-675-5p,"carcinoma, colon"
hsa-mir-29a-5p,diabetic retinopathy
hsa-mir-30b-5p,"carcinoma, esophageal"
hsa-mir-218-5p,"carcinoma, lung"
hsa-mir-146a-5p,stroke
hsa-mir-520f-5p,neoplasms [unspecific]
hsa-mir-718,sepsis
hsa-mir-216a-5p,"carcinoma, colon"
hsa-mir-32-5p,mycobacterium tuberculosis infection
hsa-mir-139-5p,alzheimer disease
hsa-mir-218-5p,"carcinoma, bladder"
hsa-mir-29b-3p,"carcinoma, endometrial"
hsa-mir-302b-5p,"carcinoma, lung"
hsa-mir-34c-5p,"carcinoma, lung"
hsa-mir-22-5p,"carcinoma, prostate"
hsa-mir-543,"carcinoma, cervical"
hsa-mir-122-5p,"carcinoma, renal cell"
hsa-mir-221-5p,liver injury
hsa-mir-106b-5p,acute myocardial infarction
hsa-mir-148b-5p,acute myocardial infarction
